userId,movieId
2583,2779
2584,729
2584,2185
2584,902
2584,33
2584,451
2584,908
2585,1525
2585,938
2586,1222
2587,505
2587,293
2588,501
2588,698
2588,1741
2588,185
2588,1606
2588,1013
2588,2587
2588,120
2588,2161
2589,2343
2589,1574
2589,2688
2589,228
2589,1029
2589,1657
2589,164
2589,2249
2589,2256
2589,1471
2589,1500
2590,682
2590,904
2591,2331
2591,2356
2591,1005
2591,1222
2591,1227
2591,1746
2591,2015
2591,2821
2591,2950
2591,2244
2591,404
2591,536
2591,1034
2591,2488
2591,1468
2591,295
2591,2889
2591,2907
2591,948
2592,2049
2592,3007
2592,906
2592,1066
2592,781
2592,290
2592,2290
2592,837
2592,841
2593,2801
2593,653
2593,929
2594,594
2594,904
2594,11
2594,1474
2594,48
2595,2538
2595,112
2596,375
2596,394
2596,672
2596,568
2597,946
2598,2317
2598,967
2598,994
2598,1275
2598,385
2598,1809
2598,301
2598,2896
2598,2901
2598,929
2599,625
2599,1319
2600,2122
2601,501
2602,191
2602,301
2603,2831
2603,1013
2603,904
2603,1775
2604,959
2604,1005
2604,848
2604,1018
2604,1437
2604,2750
2604,909
2604,1511
2604,1530
2604,938
2604,3046
2605,2174
2605,2845
2605,2597
2606,753
2606,1047
2606,1805
2607,983
2607,2705
2607,2209
2607,855
2607,866
2607,2992
2607,894
2607,2418
2607,1804
2607,1466
2607,920
2607,921
2608,1568
2608,682
2608,2385
2608,1739
2608,1241
2608,2540
2608,2955
2608,2845
2608,2411
2608,1675
2608,1676
2608,2598
2608,1462
2609,513
2610,498
2610,1569
2610,997
2610,1854
2610,1264
2610,2541
2610,216
2610,404
2610,1641
2610,1784
2610,1687
2610,1954
2610,2728
2610,2860
2610,43
2610,45
2610,837
2610,952
2611,872
2612,902
2613,940
2614,203
2614,1530
2615,33
2615,915
2616,2516
2616,2640
2616,1152
2617,1195
2618,965
2618,1005
2618,1070
2618,1296
2618,798
2618,2288
2619,2332
2619,365
2619,2213
2619,404
2619,653
2619,462
2620,1367
2620,216
2620,551
2620,1058
2620,2451
2620,1303
2620,98
2620,2096
2621,242
2621,17
2622,1403
2622,1647
2622,797
2623,585
2623,501
2623,1576
2623,1585
2623,721
2623,848
2623,365
2623,1010
2623,1012
2623,622
2623,1060
2623,1079
2623,263
2623,785
2623,2260
2623,912
2623,2905
2623,918
2623,2315
2624,2379
2624,2028
2624,146
2624,2907
2625,216
2626,958
2626,967
2626,594
2626,700
2626,2240
2626,1627
2626,1034
2626,1779
2626,1312
2626,2083
2626,1992
2626,1471
2626,937
2626,841
2626,478
2627,1214
2627,2395
2627,1242
2627,1273
2627,1277
2627,2864
2627,936
2627,84
2628,2938
2628,1852
2628,2521
2628,864
2628,2846
2628,2412
2628,1070
2628,1789
2628,1201
2628,2711
2628,1425
2628,1347
2628,10
2628,323
2628,909
2628,918
2628,841
2629,965
2629,2002
2630,1696
2630,2356
2630,2788
2630,905
2630,1078
2630,826
2631,1235
2632,1843
2633,499
2633,690
2633,2010
2633,2555
2633,892
2633,2435
2633,1077
2633,2452
2633,1296
2633,2597
2633,33
2633,2144
2633,2167
2633,57
2633,456
2633,940
2634,955
2634,3037
2635,2555
2635,1430
2635,2296
2636,2369
2636,2492
2637,1235
2637,2225
2637,2841
2637,1010
2637,905
2637,1641
2637,653
2637,2598
2637,2865
2637,2137
2637,2261
2637,929
2638,698
2639,1837
2640,972
2640,2360
2640,1235
2640,1255
2640,2643
2640,179
2640,2554
2640,349
2640,868
2640,1010
2640,904
2640,2452
2640,2093
2640,1464
2640,45
2640,324
2640,2288
2640,916
2640,2907
2640,933
2641,1558
2641,498
2641,525
2641,1800
2642,972
2642,982
2642,2356
2642,690
2642,2669
2642,391
2642,902
2642,2710
2642,21
2642,327
2642,912
2642,1515
2642,922
2642,936
2642,836
2642,2315
2643,404
2644,2496
2644,2521
2644,1274
2644,385
2644,2982
2644,905
2644,1800
2644,2471
2644,1841
2644,2137
2644,48
2645,404
2646,929
2647,994
2647,185
2647,1030
2647,1840
2647,2260
2648,3058
2648,1060
2648,1805
2648,2096
2648,1503
2648,1513
2649,956
2649,702
2650,2487
2650,1343
2650,1459
2650,1503
2651,2496
2651,2385
2652,1010
2653,2326
2653,501
2653,1230
2653,1189
2653,49
2653,842
2654,2096
2654,911
2655,496
2655,2005
2655,2636
2655,2472
2655,1470
2655,33
2655,927
2655,953
2656,911
2657,1779
2658,2360
2658,683
2658,513
2658,416
2658,902
2658,1048
2658,1687
2658,1799
2658,676
2658,2713
2659,1
2659,1452
2660,394
2660,1013
2660,312
2660,324
2661,2375
2661,1471
2662,2380
2662,2522
2662,1278
2662,184
2662,1779
2662,2480
2662,771
2662,813
2663,503
2663,682
2663,1000
2663,2361
2663,1130
2663,2496
2663,729
2663,2984
2663,1612
2663,1641
2663,1057
2663,278
2663,308
2663,914
2663,838
2664,958
2664,498
2664,1579
2664,997
2664,1852
2664,1222
2664,1867
2664,1754
2664,2630
2664,2015
2664,231
2664,2809
2664,2811
2664,1632
2664,904
2664,1035
2664,1040
2664,1056
2664,1060
2664,1175
2664,1956
2664,107
2664,1844
2664,2712
2664,2597
2664,294
2664,1468
2664,790
2664,1497
2664,1501
2664,2292
2665,1010
2665,248
2665,1469
2665,2259
2666,54
2667,686
2667,2398
2667,1047
2667,1152
2667,1775
2667,1953
2667,2116
2667,937
2668,2967
2668,2716
2668,301
2668,2891
2668,950
2669,956
2669,682
2669,690
2669,1034
2669,1669
2669,1077
2669,1805
2669,2123
2669,936
2669,948
2670,1530
2671,906
2671,922
2672,121
2673,2940
2673,994
2673,1714
2673,203
2673,2678
2673,2961
2673,1314
2673,1840
2674,498
2675,2936
2675,1554
2675,1574
2675,1707
2675,1001
2675,697
2675,2399
2675,2681
2675,2843
2675,2421
2675,653
2675,776
2675,1463
2675,327
2675,2284
2675,940
2676,1274
2677,2940
2677,164
2678,1562
2678,501
2678,1117
2678,1242
2678,744
2678,2657
2678,2062
2678,862
2678,1637
2678,2137
2678,1467
2678,912
2678,2287
2678,922
2678,1522
2678,833
2678,937
2679,2331
2679,2360
2679,998
2679,1229
2679,718
2679,2643
2679,2657
2680,7
2680,976
2680,1241
2680,739
2680,1244
2680,1911
2680,385
2680,1067
2680,1186
2680,302
2681,1
2681,2612
2682,973
2682,585
2682,1222
2682,2385
2682,1875
2682,2679
2682,2688
2682,239
2682,369
2682,513
2682,2411
2682,1056
2682,2471
2682,135
2682,302
2682,801
2682,933
2682,941
2683,682
2683,2667
2683,885
2683,902
2683,17
2683,2262
2683,800
2683,921
2683,1522
2684,1002
2684,1264
2684,2754
2684,37
2684,48
2684,2167
2684,844
2684,952
2685,45
2686,3058
2686,872
2686,653
2686,2754
2686,933
2687,2802
2687,131
2687,1497
2687,449
2687,2289
2687,933
2688,501
2689,958
2689,3058
2689,971
2689,702
2689,1255
2689,1289
2689,216
2689,2225
2689,889
2689,1622
2689,1804
2689,2461
2689,1954
2689,1963
2689,2716
2689,1451
2689,33
2690,2374
2690,1222
2690,382
2690,2240
2690,135
2690,264
2690,32
2691,2936
2691,1034
2691,1766
2691,2468
2691,2488
2691,301
2691,833
2692,2533
2692,1032
2692,96
2692,1474
2693,2398
2693,2072
2693,2580
2694,620
2695,2502
2695,2137
2696,987
2696,710
2697,1585
2697,993
2697,698
2697,216
2697,542
2697,1530
2698,958
2698,1730
2698,2696
2698,244
2698,890
2698,902
2698,2418
2698,1779
2698,1070
2698,2451
2698,308
2699,498
2699,2610
2699,2736
2699,431
2700,968
2701,701
2701,2534
2701,2843
2701,2281
2702,1459
2702,1463
2702,33
2703,908
2704,697
2705,937
2706,2138
2707,1273
2708,836
2709,462
2710,2542
2710,1062
2710,262
2710,2288
2711,2999
2712,96
2713,976
2713,113
2713,2304
2714,689
2715,2137
2716,498
2716,2458
2716,767
2716,10
2716,300
2716,800
2717,964
2717,1697
2717,688
2717,2580
2717,916
2717,942
2717,950
2718,404
2719,1851
2719,1841
2720,2024
2721,1244
2721,2161
2721,921
2722,971
2722,1568
2722,692
2722,1289
2722,192
2722,634
2722,2424
2722,1841
2722,2144
2722,807
2723,972
2724,965
2724,2332
2724,1222
2724,2810
2724,1451
2724,921
2725,864
2725,1193
2725,918
2726,1303
2726,918
2727,501
2728,967
2728,974
2728,3002
2728,906
2728,1841
2728,128
2728,2096
2728,908
2728,462
2729,1
2729,978
2729,982
2729,991
2729,1003
2729,1712
2729,688
2729,697
2729,1851
2729,1723
2729,1748
2729,2055
2729,1013
2729,1016
2729,902
2729,2467
2729,2486
2729,1345
2729,798
2730,1046
2730,1062
2730,918
2731,2374
2731,901
2731,432
2731,921
2731,1522
2731,929
2731,475
2732,1096
2732,1029
2732,905
2732,1644
2732,37
2732,308
2733,2137
2734,1947
2734,1422
2734,914
2734,824
2734,1530
2735,974
2735,1714
2735,2380
2735,1730
2735,203
2735,400
2735,1171
2735,1422
2735,1430
2735,290
2735,2165
2735,812
2735,447
2735,2167
2735,2898
2735,71
2735,2297
2736,2640
2736,227
2736,400
2736,402
2736,896
2736,2476
2736,841
2737,2137
2738,1737
2738,2632
2738,365
2738,399
2738,1794
2738,294
2738,2862
2739,1982
2739,2260
2740,1
2740,869
2741,491
2741,974
2741,1703
2741,1731
2741,1150
2741,2024
2741,2967
2741,1042
2741,652
2741,1309
2741,104
2741,2088
2741,1330
2741,1336
2741,131
2741,312
2741,1505
2741,459
2741,568
2742,1088
2743,1278
2743,2828
2743,1211
2743,1424
2743,135
2743,1460
2743,1465
2743,2260
2743,1504
2743,1514
2743,1546
2744,962
2744,1000
2744,1805
2745,1714
2745,2597
2745,1339
2745,268
2745,2124
2745,784
2745,2167
2745,915
2745,948
2746,1574
2746,681
2746,1229
2746,883
2746,892
2746,1772
2746,1802
2746,1966
2746,787
2746,2303
2747,962
2747,1017
2747,1982
2747,1341
2748,984
2748,998
2748,1867
2748,1264
2748,2049
2748,2684
2748,869
2748,886
2748,893
2748,544
2748,653
2748,2736
2748,2125
2749,496
2749,971
2749,681
2749,704
2749,2415
2749,1077
2750,498
2750,1574
2750,2496
2750,1748
2750,1240
2750,2214
2750,884
2750,2418
2750,1430
2750,161
2750,1464
2750,921
2750,2296
2750,930
2751,2936
2751,1692
2751,1565
2751,2346
2751,2356
2751,687
2751,704
2751,707
2751,1730
2751,718
2751,723
2751,1748
2751,2405
2751,2407
2751,1274
2751,2554
2751,2684
2751,2221
2751,1006
2751,884
2751,675
2751,2597
2751,1460
2751,2757
2751,2253
2751,1466
2751,55
2751,912
2752,496
2752,2424
2752,2150
2752,2165
2752,471
2753,216
2754,972
2754,500
2754,1222
2754,2387
2754,1921
2754,905
2754,1764
2754,653
2754,1453
2754,301
2754,2262
2754,1509
2754,2285
2754,2315
2755,954
2755,2693
2755,244
2755,3020
2755,2595
2755,2599
2755,1982
2756,2424
2757,1851
2758,1229
2758,227
2758,513
2759,2323
2759,500
2759,1711
2759,2525
2759,2533
2759,2053
2759,343
2759,2235
2759,399
2759,1013
2759,536
2759,1772
2759,2557
2759,96
2759,98
2759,1309
2759,1838
2759,2083
2759,2766
2759,2768
2759,63
2759,472
2760,653
2760,1841
2761,1982
2762,960
2762,982
2762,991
2762,608
2762,2496
2762,1222
2762,2519
2762,2062
2762,1391
2762,2845
2762,1598
2762,878
2762,2439
2762,2475
2762,1199
2762,2580
2762,2587
2762,2729
2762,1458
2762,1466
2762,32
2762,2263
2762,325
2762,936
2763,993
2763,2356
2763,2360
2763,2632
2763,1657
2763,1193
2763,120
2763,2754
2763,798
2764,698
2764,711
2764,1758
2764,1467
2764,460
2764,938
2765,2072
2766,1905
2766,1800
2766,16
2766,66
2767,694
2767,731
2767,1780
2767,676
2767,95
2767,798
2767,914
2768,2213
2768,96
2769,1229
2769,2213
2769,1163
2769,1785
2769,2451
2769,133
2769,57
2770,2326
2770,1037
2770,2114
2770,1459
2770,32
2770,2260
2770,2161
2770,2285
2771,598
2771,2843
2771,1759
2771,2454
2772,994
2772,2397
2772,1891
2772,2684
2772,242
2772,2240
2772,904
2772,1152
2772,653
2772,1193
2772,250
2772,2150
2772,2164
2772,1504
2772,1523
2773,1415
2774,1235
2774,1748
2774,2523
2774,2530
2774,2174
2774,2789
2774,221
2774,362
2774,2213
2774,1047
2774,1077
2774,1079
2774,248
2774,2729
2774,1347
2774,2161
2774,451
2774,815
2775,1554
2775,496
2775,971
2775,499
2775,1592
2775,1114
2775,1865
2775,1887
2775,2539
2775,172
2775,190
2775,209
2775,2062
2775,1394
2775,1399
2775,2953
2775,861
2775,1609
2775,536
2775,2417
2775,641
2775,1073
2775,1687
2775,1076
2775,2450
2775,1315
2775,1319
2775,1466
2775,2138
2775,33
2775,303
2775,62
2775,457
2775,465
2775,838
2776,994
2776,1001
2776,758
2776,2831
2776,96
2776,2270
2776,826
2777,990
2777,2041
2777,2680
2777,653
2777,1796
2777,2714
2777,33
2777,2277
2777,2278
2777,937
2778,2135
2778,2310
2779,958
2779,1229
2779,1915
2779,1405
2779,2705
2779,849
2779,1681
2779,1785
2779,2087
2779,2716
2779,1982
2779,2736
2779,2119
2779,1344
2779,2002
2779,295
2779,1521
2779,927
2779,2301
2779,940
2780,2530
2780,37
2781,1060
2781,781
2782,1568
2782,699
2782,1130
2782,360
2782,3020
2782,1775
2782,1195
2782,2903
2782,940
2783,2669
2783,301
2784,964
2784,1087
2784,682
2784,1851
2784,2384
2784,1229
2784,1242
2784,2632
2784,1908
2784,2213
2784,1152
2784,1673
2784,1070
2784,96
2784,431
2784,2290
2784,822
2784,841
2785,499
2785,242
2785,2596
2785,1460
2785,1465
2785,449
2785,462
2785,953
2786,957
2786,988
2786,2356
2786,2680
2786,2997
2786,1766
2786,1459
2786,2136
2786,922
2787,959
2787,997
2787,690
2787,1851
2787,946
2788,414
2788,1637
2788,1785
2788,1841
2788,2730
2788,2860
2788,932
2788,842
2789,2601
2789,2111
2789,909
2790,997
2790,1145
2790,2137
2790,911
2791,1558
2791,2331
2791,504
2791,1593
2791,1000
2791,691
2791,2370
2791,612
2791,1854
2791,1728
2791,2496
2791,1873
2791,1273
2791,1274
2791,1275
2791,2643
2791,2175
2791,2074
2791,847
2791,2819
2791,2845
2791,871
2791,2856
2791,2984
2791,418
2791,620
2791,906
2791,2410
2791,1160
2791,1168
2791,2464
2791,1952
2791,1309
2791,2488
2791,2707
2791,121
2791,1425
2791,1340
2791,272
2791,161
2791,26
2791,1504
2791,915
2791,63
2791,2296
2791,1530
2791,3034
2791,948
2792,960
2792,978
2792,699
2792,2646
2792,2657
2792,1296
2792,2742
2792,2754
2793,976
2793,1275
2793,1010
2793,2315
2794,955
2794,2632
2794,185
2794,1074
2794,804
2794,3033
2795,2632
2796,686
2796,1008
2796,97
2796,35
2797,1
2798,2410
2798,284
2798,324
2799,1877
2799,625
2799,1983
2800,2326
2800,2424
2800,2096
2801,686
2801,697
2801,860
2801,1758
2801,2742
2801,2308
2802,1851
2802,173
2802,2691
2802,2189
2802,2697
2802,1773
2802,1195
2802,1460
2802,1504
2802,822
2803,2936
2803,1025
2803,1459
2803,2262
2804,2469
2804,92
2805,721
2805,731
2805,192
2805,227
2805,396
2805,879
2805,2414
2805,2424
2805,113
2805,120
2805,14
2805,914
2805,1522
2806,2940
2806,702
2806,1235
2806,1275
2806,2857
2806,2576
2806,1954
2806,2709
2806,17
2807,688
2807,1854
2807,653
2807,2599
2807,2751
2807,462
2807,1522
2808,1
2808,503
2808,698
2808,513
2808,881
2808,415
2808,1638
2808,1048
2808,1784
2808,1802
2808,1964
2808,2716
2808,153
2808,790
2808,56
2808,833
2809,690
2809,871
2809,2886
2810,2522
2810,1060
2810,1195
2810,1336
2810,1530
2811,2726
2812,3058
2812,1365
2812,1009
2812,1189
2812,1343
2812,25
2812,1466
2812,806
2812,813
2813,2528
2813,2240
2814,1229
2815,1046
2815,2411
2815,1079
2815,264
2815,44
2816,690
2816,698
2816,1223
2816,1895
2816,2530
2816,2536
2816,196
2816,396
2816,1199
2816,290
2816,54
2816,333
2816,77
2817,2693
2818,1725
2818,2049
2818,1393
2818,227
2818,2946
2818,548
2818,1054
2818,1766
2818,1164
2818,1781
2818,1836
2818,1209
2818,1324
2818,2742
2818,2256
2818,32
2818,45
2818,1526
2818,827
2818,2305
2819,96
2820,1006
2820,904
2821,2213
2822,2332
2822,1085
2822,1255
2822,2015
2822,1805
2822,1189
2822,1973
2822,1991
2822,2737
2822,45
2822,1503
2822,2900
2822,2296
2822,929
2823,1093
2823,977
2823,1350
2823,376
2823,416
2823,2989
2823,1015
2823,653
2823,1309
2823,291
2823,459
2823,2307
2824,988
2824,683
2824,705
2824,723
2824,203
2824,2225
2824,1989
2824,2610
2824,2257
2824,2271
2824,827
2824,946
2825,185
2826,3058
2826,653
2826,1423
2827,686
2828,1070
2828,1687
2828,1299
2829,1954
2829,927
2830,985
2830,590
2830,1005
2830,203
2830,883
2830,2262
2830,928
2830,930
2830,937
2831,2704
2831,1603
2832,1451
2833,513
2833,260
2834,1530
2835,500
2835,1715
2835,1607
2835,1058
2835,1772
2835,1782
2835,21
2835,1473
2836,2326
2836,932
2837,3020
2838,1222
2838,1921
2838,862
2838,1840
2838,120
2838,37
2838,798
2838,451
2839,682
2839,1248
2839,1252
2839,1256
2839,1259
2839,178
2839,2683
2839,2693
2839,2843
2839,1758
2839,1172
2839,1806
2839,1309
2839,2594
2839,1328
2839,2088
2839,1448
2839,165
2839,2755
2839,2256
2839,2886
2839,915
2839,459
2839,2905
2839,921
2839,74
2839,1522
2840,1130
2840,2975
2840,1610
2840,462
2841,902
2842,1229
2842,659
2842,1963
2842,3030
2843,2
2843,972
2843,2033
2844,2083
2844,1983
2844,942
2845,697
2845,608
2845,1229
2845,1280
2845,2689
2845,1775
2845,1474
2845,2296
2845,948
2846,1614
2846,552
2846,1802
2846,121
2846,1982
2846,24
2846,308
2846,918
2847,982
2847,984
2847,683
2847,708
2847,2643
2847,1013
2847,905
2847,1453
2847,826
2847,941
2847,945
2848,294
2849,1785
2850,1216
2850,2024
2850,2174
2850,2082
2850,2222
2850,3000
2850,3020
2850,2901
2851,2496
2851,642
2851,797
2851,459
2852,1562
2852,2399
2852,2667
2852,2687
2852,2214
2852,1630
2852,553
2852,1775
2852,1807
2852,1809
2852,2589
2852,125
2852,2167
2852,2903
2853,902
2853,2909
2854,681
2854,2451
2855,973
2855,980
2855,1001
2855,702
2855,1747
2855,367
2855,242
2855,245
2855,2225
2855,2855
2855,415
2855,1669
2855,2488
2855,112
2855,2088
2855,1476
2855,815
2855,63
2855,921
2856,3
2856,2542
2856,2967
2856,1520
2857,1229
2857,2071
2857,2213
2857,2240
2857,883
2857,1059
2857,120
2857,161
2858,1691
2858,692
2858,697
2858,702
2858,705
2858,2380
2858,1894
2858,2704
2858,513
2858,890
2858,1021
2858,1627
2858,1047
2858,2461
2858,1296
2858,1808
2858,1195
2858,1199
2858,2488
2858,2003
2858,293
2858,1468
2858,1470
2858,438
2858,2158
2858,2161
2858,456
2858,929
2858,932
2858,2306
2859,2078
2860,2356
2860,697
2860,1010
2860,2285
2860,940
2861,611
2861,2522
2861,2085
2861,1423
2861,11
2862,2200
2863,2695
2863,1816
2863,96
2863,918
2864,984
2864,1711
2864,702
2864,902
2864,1756
2864,1303
2864,2108
2865,3000
2866,702
2866,610
2866,1229
2866,2392
2866,1255
2866,1814
2866,2860
2866,930
2866,1530
2867,2980
2868,1222
2868,1750
2868,21
2869,1488
2870,498
2870,2343
2870,2346
2870,2374
2870,1748
2870,1274
2870,2025
2870,1366
2870,1368
2870,189
2870,2693
2870,2071
2870,2843
2870,642
2870,2449
2870,677
2870,1204
2870,1458
2870,293
2870,916
2870,826
2870,831
2870,950
2871,583
2871,499
2871,705
2871,862
2871,2228
2871,892
2871,1982
2871,2137
2871,33
2871,321
2872,975
2872,895
2872,907
2872,1312
2872,1471
2873,653
2873,844
2874,3058
2874,1734
2874,216
2874,872
2874,3016
2874,1069
2874,96
2874,21
2874,2260
2875,501
2875,2393
2876,956
2876,2321
2876,1098
2876,594
2876,1594
2876,2362
2876,2369
2876,701
2876,707
2876,718
2876,1868
2876,744
2876,2020
2876,848
2876,513
2876,2845
2876,1613
2876,1758
2876,1669
2876,2432
2876,2452
2876,2454
2876,1953
2876,1843
2876,2716
2876,301
2876,792
2876,794
2876,44
2876,2158
2876,2302
2876,937
2877,301
2878,994
2878,718
2878,1741
2878,2535
2878,2643
2878,1918
2878,185
2878,242
2878,1799
2878,2262
2878,1521
2878,937
2879,2331
2879,2055
2879,406
2879,3002
2880,1094
2880,1008
2880,2558
2880,1467
2881,2317
2881,2256
2881,2296
2882,2889
2883,185
2883,2689
2883,2213
2883,1669
2883,2461
2883,96
2883,2728
2883,2003
2883,424
2883,62
2883,1514
2883,478
2884,2024
2884,352
2884,1982
2884,1509
2885,1557
2885,498
2885,2332
2885,610
2885,1854
2885,1235
2885,1755
2885,1284
2885,191
2885,203
2885,2801
2885,2813
2885,1008
2885,1076
2885,1802
2885,1204
2885,135
2885,777
2885,21
2885,1474
2885,312
2885,806
2886,2940
2886,1085
2886,502
2886,1585
2886,997
2886,1741
2886,2525
2886,2174
2886,2079
2886,2213
2886,869
2886,1634
2886,1941
2886,10
2886,16
2886,2288
2886,927
2886,3037
2887,498
2887,730
2887,2242
2887,904
2887,905
2887,2597
2887,260
2887,301
2887,1503
2887,1521
2887,933
2888,238
2888,906
2888,1070
2888,1812
2888,2860
2888,929
2889,2768
2890,2602
2890,1473
2890,844
2890,2931
2891,952
2892,716
2892,2661
2892,123
2892,135
2892,10
2892,2885
2893,2326
2893,1
2893,1000
2893,686
2893,1875
2893,2632
2893,1277
2893,2642
2893,2078
2893,1033
2893,1048
2893,1163
2893,1066
2893,1172
2893,1792
2893,2861
2893,2864
2893,33
2893,798
2893,449
2893,459
2893,2293
2893,929
2893,3028
2893,2915
2893,1530
2894,2320
2894,1
2894,2331
2894,3058
2894,1231
2894,1145
2894,1161
2894,2458
2894,2096
2894,790
2894,32
2894,2260
2894,2144
2894,311
2894,946
2895,972
2895,1852
2895,1010
2895,2601
2895,2730
2896,498
2896,216
2896,3020
2896,2861
2896,449
2896,63
2897,2330
2897,1748
2897,2192
2897,241
2897,371
2897,552
2897,1647
2897,1163
2897,2450
2897,1953
2897,102
2897,1312
2897,114
2897,2730
2897,29
2897,298
2897,301
2897,2150
2897,311
2897,2158
2897,2162
2897,814
2897,2287
2897,453
2897,471
2897,3046
2898,610
2898,849
2898,2213
2898,862
2898,513
2898,1008
2898,1613
2898,3002
2898,1168
2898,2470
2898,1840
2898,120
2898,145
2898,37
2898,2288
2898,2296
2899,958
2899,1748
2899,384
2899,2955
2899,894
2899,1048
2899,1164
2899,1678
2899,2083
2899,1446
2899,1450
2899,1468
2899,45
2899,444
2899,815
2899,928
2899,837
2899,946
2900,513
2901,1734
2901,1868
2901,2523
2901,1280
2901,515
2901,1783
2901,2719
2901,139
2901,946
2902,2970
2902,2273
2903,503
2903,982
2903,682
2903,1954
2903,2161
2903,452
2904,976
2904,1982
2905,681
2905,1715
2905,698
2905,1216
2905,707
2905,619
2905,2640
2905,168
2905,1367
2905,1287
2905,2034
2905,2175
2905,2066
2905,1407
2905,1017
2905,539
2905,904
2905,1637
2905,1066
2905,2472
2905,780
2905,1468
2905,2283
2905,85
2906,310
2907,2940
2907,579
2907,1
2907,1565
2907,588
2907,982
2907,1100
2907,993
2907,2358
2907,1000
2907,1124
2907,1847
2907,1230
2907,1737
2907,2393
2907,1872
2907,1236
2907,1910
2907,1274
2907,2643
2907,1921
2907,1387
2907,2801
2907,2693
2907,2813
2907,1405
2907,2200
2907,2213
2907,511
2907,399
2907,539
2907,1056
2907,1060
2907,1168
2907,1184
2907,1943
2907,1945
2907,1821
2907,1195
2907,1954
2907,2580
2907,2483
2907,1843
2907,1967
2907,1980
2907,1337
2907,135
2907,1343
2907,15
2907,1458
2907,295
2907,31
2907,33
2907,2260
2907,2262
2907,1476
2907,2266
2907,1488
2907,2893
2907,1495
2907,2900
2907,1515
2907,1520
2907,833
2908,991
2908,619
2908,1392
2908,1657
2908,1347
2908,3038
2909,1244
2909,2460
2910,497
2911,1567
2911,2362
2911,2643
2911,1401
2911,2843
2911,1050
2911,1668
2911,1687
2911,1802
2911,1296
2911,2471
2911,1420
2911,1452
2911,302
2911,2262
2911,54
2911,1500
2911,2306
2912,590
2912,2446
2912,2287
2912,928
2913,1199
2913,264
2913,2137
2914,690
2914,2380
2914,1142
2914,396
2914,528
2914,886
2914,2423
2914,1185
2914,126
2914,2898
2915,682
2915,872
2916,1562
2916,698
2916,1222
2916,2390
2916,2515
2916,2532
2916,203
2916,3016
2916,1668
2916,651
2916,1309
2916,1836
2916,113
2916,2095
2916,1422
2916,31
2916,456
2916,923
2916,936
2917,1859
2917,2019
2917,539
2917,2455
2917,48
2917,449
2917,923
2917,837
2918,965
2919,610
2919,216
2919,32
2919,908
2920,502
2920,2240
2920,97
2920,455
2920,472
2921,971
2922,2875
2922,2906
2923,601
2924,7
2924,1876
2924,1251
2924,1272
2924,173
2924,236
2924,394
2924,1074
2924,2137
2924,38
2924,2905
2924,3030
2925,690
2925,806
2925,2303
2926,976
2926,1574
2926,1578
2926,989
2926,697
2926,1851
2926,2037
2926,204
2926,2055
2926,2212
2926,1614
2926,1153
2926,1070
2926,1954
2926,2621
2926,1445
2926,1446
2926,282
2926,1458
2926,37
2926,2898
2926,1523
2927,994
2927,1714
2927,1750
2927,1895
2927,2540
2927,513
2927,399
2927,1616
2927,1047
2927,637
2927,1945
2927,96
2927,1840
2927,1841
2927,2083
2927,2710
2927,1474
2927,2152
2927,1503
2927,916
2928,844
2929,1105
2929,2498
2929,1779
2929,1173
2929,1332
2929,1424
2929,16
2929,32
2929,33
2929,918
2930,45
2931,2240
2931,886
2931,97
2931,1467
2931,301
2931,449
2932,1083
2932,1851
2932,1852
2932,2392
2932,172
2932,199
2932,230
2932,231
2932,2589
2932,2707
2932,1336
2932,2614
2932,263
2932,264
2932,779
2932,287
2932,28
2932,305
2932,438
2932,318
2933,498
2933,1059
2933,274
2933,918
2933,2296
2933,462
2934,590
2934,1421
2934,804
2935,499
2935,385
2935,45
2935,918
2936,3
2936,1562
2936,686
2936,1851
2936,1244
2936,2033
2936,404
2936,1013
2936,907
2936,301
2936,305
2936,826
2937,498
2937,1750
2937,242
2937,1010
2937,1669
2937,1417
2937,462
2938,474
2939,956
2939,1692
2939,984
2939,594
2939,679
2939,680
2939,1595
2939,686
2939,702
2939,1737
2939,1242
2939,1007
2939,1181
2939,2602
2939,272
2939,953
2940,986
2940,705
2940,2401
2940,2218
2940,97
2940,48
2940,2898
2940,915
2940,841
2941,1105
2941,1000
2941,716
2941,192
2941,2677
2941,2768
2941,912
2941,940
2942,1575
2942,701
2942,195
2942,3016
2942,1314
2942,1973
2942,1983
2942,1424
2942,790
2942,65
2942,953
2943,958
2943,293
2943,841
2944,216
2944,862
2944,553
2944,2461
2944,1982
2944,1515
2945,884
2945,290
2945,302
2945,824
2945,826
2945,827
2945,3030
2946,2558
2946,923
2947,2968
2947,2233
2948,33
2948,455
2949,1
2949,2640
2949,1278
2949,928
2950,594
2950,701
2950,204
2950,216
2950,884
2950,2715
2950,1986
2950,1463
2950,2268
2950,1512
2951,185
2951,2144
2951,2296
2952,2472
2952,2137
2953,501
2953,2342
2953,1895
2953,2632
2953,2033
2953,2860
2953,937
2954,1168
2955,902
2955,653
2955,2083
2955,916
2956,2096
2957,1737
2957,2213
2957,904
2957,2257
2958,904
2959,3002
2959,918
2960,705
2960,731
2960,1895
2960,2049
2960,204
2960,2969
2960,1657
2960,1771
2960,1446
2960,781
2960,2884
2960,927
2961,653
2961,48
2962,3059
2962,986
2962,702
2963,2213
2964,2326
2964,1229
2964,2632
